0.000000,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.037037,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
0.011983,0.0368156,0.037037,0.037037,0.0368893,0.0371111,0.0371111,0.0369628,0.0371851,0.037185,0.0367421,0.0369631,0.036963,0.0368156,0.037037,0.037037,0.036889,0.0371108,0.0371108,0.0368889,0.0371108,0.0371107,0.0369627,0.037185,0.037185,0.0370364,0.0372591,0.0372591,0.0155627,0.015542,0.0155833,0.0155626,0.0156252,0.0156043,0.0156458,0.015625,0.0155835,0.0155627,0.0156041,0.0155833,0.015646,0.0156251,0.0156667,0.0156458,0.0155835,0.0155627,0.0156041,0.0155833,0.015646,0.0156252,0.0156667,0.0156458,0.0156043,0.0155835,0.0156249,0.0156041,0.0156668,0.015646,0.0156876,0.0156667,0.0155834,0.0155626,0.015604,0.0155832,0.0156459,0.015625,0.0156666,0.0156457,0.0156041,0.0155833,0.0156247,0.0156039,0.0156667,0.0156458,0.0156874,0.0156665,0.0156042,0.0155834,0.0156248,0.015604,0.0156667,0.0156459,0.0156875,0.0156666,0.0156249,0.0156041,0.0156456,0.0156247,0.0156876,0.0156667,0.0157083,0.0156874
0.025161,0.0365733,0.037037,0.0370368,0.0367272,0.0371928,0.0371926,0.0368805,0.037348,0.0373478,0.0364201,0.0368818,0.0368816,0.0365733,0.037037,0.0370368,0.0367259,0.0371915,0.0371913,0.0367257,0.0371913,0.0371911,0.0368802,0.0373478,0.0373476,0.0370341,0.0375036,0.0375034,0.0154947,0.0154512,0.0155374,0.0154938,0.0156257,0.0155819,0.0156688,0.0156249,0.0155379,0.0154944,0.0155808,0.0155371,0.0156694,0.0156254,0.0157126,0.0156685,0.0155382,0.0154947,0.0155811,0.0155374,0.0156696,0.0156257,0.0157129,0.0156688,0.0155816,0.0155379,0.0156246,0.0155808,0.0157134,0.0156694,0.0157567,0.0157126,0.0155375,0.0154939,0.0155803,0.0155367,0.0156689,0.015625,0.0157121,0.0156681,0.0155809,0.0155372,0.0156239,0.0155801,0.0157127,0.0156686,0.015756,0.0157118,0.0155812,0.0155375,0.0156241,0.0155803,0.0157129,0.0156689,0.0157563,0.0157121,0.0156247,0.0155809,0.0156678,0.0156239,0.0157568,0.0157127,0.0158003,0.015756
0.039651,0.0363083,0.0370369,0.0370363,0.0365495,0.037283,0.0372824,0.0367892,0.0375274,0.0375269,0.0360686,0.0367924,0.0367919,0.0363083,0.0370369,0.0370363,0.0365463,0.0372797,0.0372792,0.0365458,0.0372792,0.0372786,0.0367886,0.0375269,0.0375263,0.0370298,0.0377729,0.0377724,0.0154202,0.015352,0.0154867,0.0154182,0.0156267,0.0155576,0.0156941,0.0156247,0.0154881,0.0154195,0.0155549,0.0154861,0.0156955,0.0156261,0.0157632,0.0156935,0.0154888,0.0154202,0.0155556,0.0154867,0.0156962,0.0156267,0.0157639,0.0156941,0.0155569,0.0154881,0.015624,0.0155549,0.0157653,0.0156955,0.0158333,0.0157632,0.015487,0.0154184,0.0155538,0.0154849,0.0156944,0.0156249,0.0157621,0.0156923,0.0155551,0.0154863,0.0156222,0.0155531,0.0157634,0.0156937,0.0158314,0.0157614,0.0155558,0.015487,0.0156229,0.0155537,0.0157641,0.0156944,0.0158321,0.0157621,0.0156242,0.0155551,0.0156916,0.0156222,0.0158335,0.0157634,0.0159018,0.0158314
0.055583,0.0360186,0.0370367,0.0370357,0.0363548,0.0373824,0.0373814,0.0366879,0.0377249,0.0377239,0.0356855,0.0366942,0.0366932,0.0360186,0.0370367,0.0370357,0.0363485,0.037376,0.037375,0.0363475,0.0373749,0.0373739,0.0366868,0.0377238,0.0377228,0.0370229,0.0380694,0.0380684,0.0153389,0.0152436,0.0154308,0.015335,0.0156284,0.0155313,0.0157221,0.0156244,0.0154335,0.0153376,0.015526,0.0154295,0.0157248,0.0156271,0.015819,0.0157207,0.0154348,0.0153389,0.0155273,0.0154308,0.0157261,0.0156284,0.0158204,0.0157221,0.01553,0.0154335,0.0156231,0.015526,0.0158231,0.0157248,0.0159179,0.015819,0.0154313,0.0153354,0.0155238,0.0154273,0.0157225,0.0156248,0.0158168,0.0157185,0.0155264,0.01543,0.0156195,0.0155225,0.0158195,0.0157212,0.0159143,0.0158154,0.0155278,0.0154313,0.0156208,0.0155238,0.0158208,0.0157225,0.0159157,0.0158168,0.0156235,0.0155264,0.0157172,0.0156195,0.0159184,0.0158195,0.0160138,0.0159143
0.073100,0.0357022,0.0370365,0.0370348,0.0361415,0.0374922,0.0374905,0.0365754,0.0379424,0.0379406,0.0352681,0.0365863,0.0365845,0.0357021,0.0370364,0.0370347,0.0361307,0.0374811,0.0374793,0.036129,0.0374792,0.0374775,0.0365735,0.0379404,0.0379386,0.0370126,0.0383959,0.0383941,0.0152501,0.0151253,0.0153692,0.0152434,0.0156309,0.0155029,0.0157529,0.0156239,0.0153737,0.0152479,0.0154938,0.0153669,0.0157576,0.0156286,0.0158806,0.0157506,0.015376,0.0152501,0.015496,0.0153692,0.0157599,0.0156309,0.0158829,0.0157529,0.0155006,0.0153737,0.0156217,0.0154938,0.0158876,0.0157576,0.0160117,0.0158806,0.01537,0.0152441,0.0154899,0.0153631,0.0157537,0.0156247,0.0158767,0.0157467,0.0154945,0.0153677,0.0156155,0.0154877,0.0158814,0.0157514,0.0160054,0.0158743,0.0154968,0.0153699,0.0156178,0.0154899,0.0158837,0.0157537,0.0160077,0.0158767,0.0156224,0.0154945,0.0157444,0.0156155,0.0160125,0.0158814,0.0161375,0.0160054
0.092359,0.0353569,0.0370362,0.0370335,0.0359079,0.0376135,0.0376107,0.0364504,0.0381817,0.0381789,0.0348141,0.0364677,0.036465,0.0353567,0.0370361,0.0370333,0.0358909,0.0375956,0.0375928,0.0358881,0.0375927,0.0375898,0.0364474,0.0381786,0.0381757,0.036998,0.0387554,0.0387525,0.0151533,0.0149962,0.0153012,0.0151426,0.0156344,0.0154723,0.0157869,0.0156233,0.0153084,0.0151497,0.0154578,0.0152976,0.0157944,0.0156307,0.0159485,0.0157832,0.015312,0.0151533,0.0154614,0.0153011,0.0157981,0.0156343,0.0159522,0.0157869,0.0154687,0.0153084,0.0156197,0.0154578,0.0159598,0.0157944,0.0161155,0.0159485,0.0153024,0.0151438,0.0154517,0.0152916,0.0157882,0.0156245,0.0159422,0.015777,0.015459,0.0152988,0.0156099,0.0154481,0.0159498,0.0157845,0.0161054,0.0159385,0.0154626,0.0153023,0.0156135,0.0154517,0.0159535,0.0157881,0.0161092,0.0159422,0.0156209,0.015459,0.0157733,0.0156098,0.0161168,0.0159498,0.0162741,0.0161054
0.113530,0.0349804,0.0370359,0.0370318,0.0356524,0.0377474,0.0377432,0.0363115,0.0384452,0.0384409,0.0343207,0.0363375,0.0363334,0.0349801,0.0370356,0.0370315,0.0356267,0.0377203,0.037716,0.0356226,0.0377158,0.0377116,0.0363069,0.0384404,0.0384361,0.0369781,0.0391511,0.0391467,0.0150477,0.0148556,0.0152261,0.0150317,0.0156391,0.0154394,0.0158245,0.0156224,0.015237,0.0150424,0.0154176,0.0152207,0.0158358,0.0156336,0.0160235,0.0158189,0.0152423,0.0150477,0.015423,0.015226,0.0158413,0.015639,0.0160291,0.0158244,0.015434,0.0152369,0.0156169,0.0154175,0.0160405,0.0158357,0.0162306,0.0160234,0.0152279,0.0150335,0.0154084,0.0152117,0.0158264,0.0156243,0.0160139,0.0158095,0.0154194,0.0152225,0.0156022,0.015403,0.0160254,0.0158208,0.0162153,0.0160083,0.0154248,0.0152279,0.0156076,0.0154084,0.016031,0.0158263,0.016221,0.0160139,0.0156188,0.0154194,0.0158039,0.0156021,0.0162326,0.0160253,0.016425,0.0162153
0.136802,0.0345703,0.0370355,0.0370295,0.035373,0.0378954,0.0378894,0.0361569,0.0387353,0.0387291,0.0337854,0.0361946,0.0361888,0.0345698,0.037035,0.0370291,0.035336,0.0378558,0.0378497,0.03533,0.0378494,0.0378433,0.0361503,0.0387282,0.038722,0.0369515,0.0395865,0.0395802,0.0149328,0.0147025,0.0151433,0.0149097,0.0156454,0.0154041,0.0158659,0.0156212,0.015159,0.0149252,0.0153726,0.0151355,0.0158823,0.0156374,0.0161062,0.0158578,0.0151666,0.0149327,0.0153803,0.0151432,0.0158904,0.0156453,0.0161143,0.0158658,0.0153963,0.0151589,0.0156133,0.0153725,0.016131,0.0158822,0.0163583,0.0161061,0.0151459,0.0149123,0.0153593,0.0151225,0.0158686,0.0156239,0.0160923,0.0158441,0.0153752,0.0151381,0.0155919,0.0153515,0.016109,0.0158605,0.016336,0.0160841,0.015383,0.0151458,0.0155998,0.0153592,0.0161171,0.0158685,0.0163442,0.0160922,0.015616,0.0153752,0.0158361,0.0155918,0.0163612,0.0161089,0.0165918,0.0163359
0.162380,0.0341242,0.037035,0.0370268,0.0350677,0.038059,0.0380506,0.035985,0.0390546,0.0390458,0.0332053,0.0360378,0.0360298,0.0341234,0.0370342,0.037026,0.035016,0.0380029,0.0379945,0.0350076,0.0379939,0.0379854,0.0359756,0.0390444,0.0390357,0.0369166,0.0400657,0.0400567,0.0148078,0.014536,0.0150518,0.0147756,0.0156537,0.0153664,0.0159116,0.0156196,0.0150738,0.0147972,0.0153222,0.015041,0.0159349,0.0156424,0.0161975,0.0159002,0.0150844,0.0148076,0.015333,0.0150517,0.0159461,0.0156535,0.0162089,0.0159115,0.0153554,0.0150736,0.0156085,0.015322,0.0162326,0.0159347,0.0165001,0.0161973,0.0150555,0.0147792,0.0153036,0.0150228,0.0159155,0.0156234,0.0161778,0.0158809,0.0153259,0.0150447,0.0155785,0.0152926,0.0162014,0.0159041,0.0164684,0.0161662,0.0153368,0.0150553,0.0155895,0.0153034,0.0162129,0.0159153,0.0164801,0.0161776,0.0156123,0.0153258,0.0158696,0.0155783,0.0165041,0.0162012,0.0167761,0.0164682
